person_id,immigrant_status,age
136066651,UK-born,52
136066655,UK-born,30
136066659,UK-born,27
136066663,UK-born,25
136068824,missing,41
136077535,UK-born,57
136081824,missing,43
136086367,UK-born,45
136086371,Migrant,51
136089087,UK-born,55
136091807,UK-born,44
136095418,UK-born,21
136097255,Migrant,28
136097927,UK-born,48
136097931,UK-born,48
136097935,UK-born,23
136097939,missing,18
136102693,UK-born,45
136104049,UK-born,64
136115684,UK-born,43
136115724,missing,17
136123767,UK-born,58
136123775,missing,19
136126487,UK-born,52
136126491,UK-born,48
136126495,missing,18
136126499,missing,18
136127847,Migrant,43
136127851,UK-born,42
136129207,UK-born,64
136129211,UK-born,63
136138731,UK-born,36
136144847,UK-born,58
136149742,UK-born,42
136156522,missing,16
136161855,UK-born,50
136168647,UK-born,43
136168651,UK-born,47
136180887,UK-born,52
136180891,UK-born,58
136180895,UK-born,22
136180899,missing,20
136180903,missing,19
136183611,UK-born,60
136183615,UK-born,35
136189727,Migrant,62
136195175,UK-born,44
136195847,UK-born,60
136195855,UK-born,27
136197215,UK-born,29
136204007,UK-born,52
136204011,UK-born,51
136212847,UK-born,59
136212851,UK-born,63
136212855,UK-born,34
136212859,UK-born,30
136213527,UK-born,64
136213531,UK-born,61
136214215,UK-born,44
136221007,UK-born,59
136221011,UK-born,61
136222367,UK-born,44
136222371,UK-born,24
136222375,missing,19
136224407,UK-born,58
136227131,UK-born,63
136227807,UK-born,54
136227811,UK-born,48
136227815,UK-born,28
136227819,missing,16
136235967,UK-born,45
136235971,UK-born,61
136235975,UK-born,24
136241415,UK-born,42
136242095,missing,31
136242099,UK-born,28
136243447,UK-born,42
136243451,UK-born,42
136255691,Migrant,55
136257047,UK-born,47
136257051,UK-born,51
136265887,UK-born,53
136265891,UK-born,52
136274047,UK-born,53
136276767,UK-born,50
136276771,UK-born,56
136278898,Migrant,42
136278938,Migrant,21
136278978,missing,17
136279582,UK-born,31
136291047,UK-born,52
136291051,UK-born,54
136291055,UK-born,26
136291059,missing,19
136291063,missing,16
136296485,UK-born,53
136304645,UK-born,63
136304649,UK-born,63
136304657,UK-born,36
136316207,UK-born,51
136316211,UK-born,51
136316215,UK-born,24
136316219,missing,20
136327087,Migrant,49
136327091,Migrant,55
136327095,missing,18
136330495,UK-born,32
136330499,UK-born,37
136330503,UK-born,36
136332527,UK-born,60
136332531,UK-born,60
136332543,missing,30
136332547,UK-born,24
136332551,missing,20
136337287,UK-born,43
136337291,UK-born,43
136339327,UK-born,64
136339331,UK-born,62
136339335,UK-born,34
136339339,UK-born,31
136358367,UK-born,57
136358375,UK-born,29
136358379,UK-born,26
136367891,UK-born,43
136367895,missing,19
136371287,UK-born,54
136371291,UK-born,53
136371295,UK-born,25
136371299,UK-born,21
136376047,UK-born,57
136377407,UK-born,58
136377411,UK-born,58
136377415,UK-born,29
136377419,UK-born,25
136377423,UK-born,22
136379453,UK-born,43
136379513,UK-born,40
136394488,UK-born,46
136394528,UK-born,26
136394568,UK-born,22
136399847,UK-born,51
136399851,UK-born,60
136399855,missing,31
136399859,UK-born,28
136399863,missing,19
136404607,UK-born,37
136411407,UK-born,46
136411411,UK-born,45
136413447,UK-born,45
136413451,UK-born,58
136416847,UK-born,58
136416851,UK-born,49
136428407,UK-born,62
136428415,UK-born,29
136428419,UK-born,28
136431807,UK-born,62
136431811,UK-born,62
136433851,Migrant,42
136433855,Migrant,25
136433859,missing,17
136446091,UK-born,40
136455730,missing,57
136456967,UK-born,64
136456971,Migrant,64
136462407,UK-born,46
136462411,UK-born,43
136462415,missing,18
136467845,UK-born,64
136467849,UK-born,60
136467857,UK-born,28
136468527,UK-born,46
136468531,UK-born,46
136468535,missing,18
136471927,UK-born,50
136482922,missing,16
136483487,UK-born,54
136483495,UK-born,28
136489686,UK-born,47
136490971,UK-born,49
136490975,missing,20
136490979,missing,17
136502535,UK-born,35
136502539,UK-born,34
136502543,UK-born,34
136503887,UK-born,47
136508647,UK-born,49
136508651,UK-born,46
136514091,UK-born,55
136514095,UK-born,28
136527019,UK-born,29
136529047,UK-born,64
136529055,UK-born,38
136538565,UK-born,61
136538633,UK-born,36
136540607,UK-born,48
136540611,UK-born,49
136546047,UK-born,62
136546051,missing,63
136546055,missing,28
136552851,UK-born,59
136552855,UK-born,27
136552859,UK-born,25
136552863,UK-born,23
136554895,UK-born,34
136556927,UK-born,63
136556943,UK-born,23
136560325,UK-born,57
136561687,UK-born,61
136561691,UK-born,58
136561695,UK-born,28
136561699,UK-born,21
136563047,UK-born,64
136564413,UK-born,43
136564417,UK-born,42
136565767,UK-born,63
136565775,UK-born,38
136565779,UK-born,35
136568487,UK-born,59
136568491,missing,31
136568495,UK-born,53
136582087,UK-born,55
136582095,missing,20
136582099,missing,20
136586851,UK-born,34
136587527,Migrant,63
136590927,UK-born,41
136591607,UK-born,52
136591611,UK-born,35
136591615,UK-born,33
136591619,UK-born,30
136591623,UK-born,23
136592287,UK-born,54
136592291,UK-born,54
136592295,UK-born,27
136592299,UK-born,25
136594327,UK-born,62
136594331,UK-born,64
136594339,UK-born,29
136597727,UK-born,61
136597731,UK-born,58
136607247,UK-born,58
136607251,UK-born,45
136612687,UK-born,59
136612691,UK-born,57
136612695,UK-born,24
136612699,missing,18
136617447,UK-born,41
136617451,UK-born,23
136617455,missing,22
136621535,UK-born,40
136626287,UK-born,58
136626291,UK-born,59
136626295,UK-born,33
136626384,missing,28
136629687,UK-born,56
136630375,UK-born,33
136631053,UK-born,36
136631057,UK-born,34
136631727,UK-born,59
136631731,missing,30
136631735,UK-born,28
136632415,UK-born,33
136633089,UK-born,45
136633093,missing,21
136633097,missing,21
136642607,UK-born,63
136642611,UK-born,61
136643287,UK-born,43
136645327,UK-born,63
136647375,UK-born,40
136647433,UK-born,40
136654847,UK-born,54
136654851,UK-born,64
136654855,UK-born,23
136660287,Migrant,57
136667767,UK-born,53
136677287,UK-born,54
136677291,UK-born,48
136682047,UK-born,51
136682051,UK-born,54
136685447,UK-born,53
136687487,UK-born,63
136690207,UK-born,56
136693607,UK-born,48
136694975,UK-born,33
136696327,UK-born,44
136696331,UK-born,45
136711287,UK-born,43
136711291,UK-born,45
136715371,UK-born,42
136715375,missing,17
136716731,UK-born,36
136720928,UK-born,63
136724215,UK-born,41
136725571,UK-born,30
136725575,UK-born,28
136733727,UK-born,58
136733731,UK-born,56
136733739,UK-born,33
136736447,UK-born,63
136736459,UK-born,33
136741288,UK-born,63
136748122,missing,16
136750727,UK-born,55
136750731,UK-born,58
136750735,missing,20
136761615,UK-born,41
136762287,UK-born,58
136762291,UK-born,29
136762295,UK-born,29
136779287,UK-born,47
136779299,missing,17
136782687,UK-born,60
136789495,UK-born,44
136796287,UK-born,50
136796291,UK-born,47
136801727,UK-born,57
136801731,Migrant,61
136801735,UK-born,30
136801739,UK-born,28
136804447,UK-born,54
136812617,missing,33
136816007,UK-born,57
136816015,UK-born,31
136816019,UK-born,27
136816687,UK-born,58
136816695,UK-born,31
136816699,UK-born,25
136819407,Migrant,47
136819411,Migrant,46
136819415,missing,19
136820087,Migrant,51
136820091,Migrant,45
136831647,UK-born,53
136832327,Migrant,49
136832343,Migrant,27
136832347,missing,21
136832351,missing,20
136837779,UK-born,32
136847287,Migrant,63
136847291,Migrant,63
136858167,UK-born,47
136858171,UK-born,48
136859531,UK-born,57
136860207,UK-born,58
136860211,UK-born,62
136860219,UK-born,22
136860223,UK-born,21
136862247,UK-born,52
136862251,UK-born,52
136863607,UK-born,63
136864287,Migrant,44
136864291,Migrant,45
136869051,UK-born,64
136870407,UK-born,59
136870411,UK-born,53
136870415,UK-born,24
136875169,UK-born,37
136875857,UK-born,44
136876527,UK-born,50
136878571,UK-born,61
136878575,UK-born,33
136878579,UK-born,29
136878583,UK-born,27
136885367,UK-born,64
136885371,UK-born,51
136886047,UK-born,58
136886051,Migrant,54
136886055,UK-born,28
136886059,UK-born,26
136886063,UK-born,25
136886067,UK-born,22
136888095,UK-born,41
136894887,Migrant,62
136894895,UK-born,40
136915287,UK-born,41
136915291,UK-born,45
136915295,UK-born,42
136915303,UK-born,27
136915307,UK-born,30
136915311,UK-born,52
136917335,UK-born,27
136917339,UK-born,33
136918011,UK-born,64
136918015,UK-born,27
136930927,UK-born,58
136930931,UK-born,58
136930935,UK-born,23
136930939,missing,19
136931700,UK-born,32
136932287,UK-born,61
136932291,UK-born,61
136932295,UK-born,28
136932299,UK-born,27
136932303,UK-born,25
136938486,UK-born,61
136941131,UK-born,61
136942491,UK-born,55
136942495,UK-born,24
136942499,UK-born,23
136943167,UK-born,63
136945300,UK-born,42
136952007,UK-born,59
136952094,UK-born,37
136959487,UK-born,54
136959491,UK-born,53
136965702,UK-born,34
136967647,UK-born,51
136967651,UK-born,54
136967655,missing,20
136967659,missing,16
136975807,UK-born,55
136986019,UK-born,63
136987367,UK-born,55
136987371,UK-born,57
136987375,UK-born,26
137007087,UK-born,50
137013336,missing,35
137020009,UK-born,35
137020073,UK-born,63
137020077,missing,34
137020687,UK-born,55
137020695,UK-born,29
137020699,UK-born,27
137020703,missing,17
137024087,UK-born,60
137024091,UK-born,60
137024095,UK-born,34
137024099,UK-born,32
137026807,UK-born,52
137026811,UK-born,46
137026815,UK-born,37
137030207,UK-born,57
137030211,Migrant,47
137033607,UK-born,60
137033611,UK-born,56
137033615,UK-born,25
137033842,missing,16
137047962,UK-born,47
137048002,missing,20
137057407,UK-born,54
137057411,UK-born,54
137057415,UK-born,26
137057419,UK-born,23
137060904,missing,28
137066927,UK-born,48
137066931,UK-born,49
137075767,UK-born,53
137077131,UK-born,62
137077139,UK-born,25
137082571,UK-born,57
137082575,UK-born,28
137092771,UK-born,55
137099567,UK-born,45
137099571,UK-born,48
137099575,missing,17
137116567,UK-born,63
137116579,UK-born,38
137117931,UK-born,26
137132207,UK-born,55
137132211,UK-born,53
137132215,UK-born,25
137132219,missing,20
137134931,UK-born,32
137134935,UK-born,28
137138327,Migrant,50
137138331,Migrant,47
137144447,UK-born,56
137153971,UK-born,39
137153975,UK-born,37
137153979,UK-born,36
137156687,UK-born,54
137156691,UK-born,57
137156695,UK-born,34
137156699,missing,25
137157369,UK-born,64
137157377,UK-born,36
137157381,UK-born,30
137159407,UK-born,46
137165529,UK-born,61
137170287,UK-born,51
137170291,UK-born,44
137175047,UK-born,43
137175051,UK-born,43
137175055,missing,19
137190007,UK-born,46
137190011,UK-born,50
137190015,missing,18
137196902,UK-born,28
137205647,UK-born,61
137205651,missing,32
137205655,UK-born,29
137212455,UK-born,33
137214487,UK-born,59
137214491,UK-born,63
137214495,UK-born,29
137214499,UK-born,26
137214503,missing,20
137217974,UK-born,34
137220607,UK-born,37
137221967,UK-born,44
137221971,Migrant,45
137221975,missing,17
137226733,UK-born,54
137229447,Migrant,40
137229451,UK-born,44
137229455,missing,20
137229459,missing,18
137230930,UK-born,46
137232167,UK-born,47
137239649,UK-born,38
137239653,UK-born,64
137256783,UK-born,56
137257331,UK-born,39
137258685,UK-born,55
137258689,UK-born,46
137259367,UK-born,50
137259371,missing,22
137273647,UK-born,57
137273651,UK-born,58
137273655,missing,31
137273663,UK-born,29
137273667,UK-born,25
137277725,UK-born,60
137277729,UK-born,54
137277733,UK-born,25
137277737,UK-born,22
137278407,UK-born,62
137278411,UK-born,58
137278419,UK-born,29
137278423,UK-born,26
137278498,UK-born,36
137283847,UK-born,36
137284527,Migrant,55
137287247,UK-born,62
137287251,Migrant,58
137287255,UK-born,34
137287259,missing,31
137304927,UK-born,57
137304931,UK-born,56
137309007,UK-born,37
137310367,UK-born,58
137310371,UK-born,59
137310375,UK-born,24
137310379,UK-born,28
137316487,UK-born,59
137316491,UK-born,59
137317173,UK-born,44
137317845,UK-born,51
137321253,UK-born,37
137322619,UK-born,29
137330085,UK-born,60
137330089,Migrant,60
137330093,UK-born,22
137330767,UK-born,54
137330771,UK-born,54
137330775,missing,19
137330779,missing,18
137334167,UK-born,38
137334171,UK-born,40
137334175,missing,18
137334179,missing,17
137343019,UK-born,29
137345727,UK-born,53
137345731,UK-born,58
137345735,missing,18
137383125,UK-born,61
137383129,UK-born,60
137383137,UK-born,27
137389927,UK-born,59
137408380,UK-born,26
137443655,Migrant,34
137443659,Migrant,39
137450447,UK-born,60
137479005,UK-born,56
137479009,UK-born,58
137479013,UK-born,24
137489366,missing,18
137564138,UK-born,59
137564178,UK-born,56
137564218,UK-born,23
137566725,UK-born,63
137566729,UK-born,62
137566733,UK-born,30
137566737,UK-born,23
137577702,missing,45
137595285,UK-born,55
137595289,UK-born,54
137595293,UK-born,29
137595297,UK-born,28
137595301,UK-born,22
137595305,UK-born,21
137595309,missing,18
137606845,UK-born,63
137606849,UK-born,61
137608885,UK-born,56
137608889,UK-born,53
137608893,UK-born,23
137612967,UK-born,47
137612971,UK-born,28
137612975,UK-born,26
137612983,UK-born,23
137614327,UK-born,37
137614331,missing,19
137616365,UK-born,53
137616369,UK-born,51
137616373,UK-born,31
137626573,UK-born,27
137642205,UK-born,60
137642209,UK-born,58
137642213,UK-born,28
137642217,UK-born,25
137642221,UK-born,25
137652500,UK-born,33
137668727,UK-born,48
137668731,UK-born,48
137674847,Migrant,55
137674855,missing,17
137675527,UK-born,41
137675535,UK-born,38
137679702,Migrant,49
137693422,UK-born,27
137710885,UK-born,64
137710889,missing,33
137710893,missing,33
137720427,UK-born,29
137721765,UK-born,57
137721769,UK-born,30
137721773,UK-born,26
137742849,Migrant,61
137751005,UK-born,61
137751009,missing,62
137770047,Migrant,62
137770051,UK-born,59
137818325,UK-born,50
137818329,UK-born,46
137818333,missing,20
137836098,UK-born,29
137839405,UK-born,52
137854375,Migrant,53
137854379,Migrant,50
137865931,Migrant,43
137899929,UK-born,63
137899933,UK-born,35
137899937,missing,33
137902649,UK-born,60
137902653,UK-born,33
137908767,Migrant,59
137908771,UK-born,57
137908775,UK-born,28
137908779,UK-born,24
137910125,UK-born,64
137910133,missing,33
137910978,UK-born,53
137922365,UK-born,56
137922369,UK-born,54
137922373,UK-born,28
137922377,UK-born,23
137927127,UK-born,44
137927139,missing,18
137931302,UK-born,40
137938092,UK-born,41
137945491,Migrant,58
137945499,UK-born,26
137945503,missing,22
137961805,UK-born,56
137961809,UK-born,27
137972005,UK-born,59
137972009,UK-born,58
137972013,UK-born,31
137993087,Migrant,49
137993091,UK-born,50
138027093,UK-born,34
138027097,UK-born,34
138037287,Migrant,49
138060504,missing,45
138066525,UK-born,64
138066527,Migrant,58
138074104,UK-born,33
138076045,UK-born,55
138076049,UK-born,27
138076053,UK-born,25
138087704,UK-born,31
138099165,UK-born,56
138099169,UK-born,62
138099173,missing,25
138140645,UK-born,62
138140649,UK-born,53
138140653,UK-born,23
138140657,missing,21
138142178,UK-born,31
138154925,UK-born,50
138154929,UK-born,46
138154933,missing,21
138154937,missing,19
138161725,UK-born,63
138161729,UK-born,60
138161733,UK-born,32
138161737,UK-born,31
138161741,UK-born,29
138164445,UK-born,55
138164453,UK-born,26
138182964,missing,16
138188927,UK-born,42
138188931,missing,17
138189822,Migrant,34
138197085,UK-born,48
138197089,UK-born,46
138197093,missing,19
138220205,UK-born,47
138220209,UK-born,24
138230582,missing,23
138250125,UK-born,54
138250129,UK-born,49
138250133,UK-born,26
138250137,missing,18
138277331,Migrant,63
138288205,UK-born,53
138288209,UK-born,54
138288213,missing,17
138306565,UK-born,58
138306569,UK-born,62
138306577,UK-born,22
138332502,UK-born,43
138339962,UK-born,62
138381365,UK-born,55
138381369,UK-born,55
138381373,UK-born,24
138381377,missing,19
138393605,UK-born,61
138393609,UK-born,58
138401095,UK-born,24
138401099,Migrant,38
138401103,Migrant,34
138433729,UK-born,45
138433733,UK-born,26
138433737,UK-born,25
138433741,UK-born,23
138446645,UK-born,62
138446649,UK-born,39
138446653,UK-born,54
138454972,missing,43
138456169,Migrant,62
138456173,UK-born,34
138456177,UK-born,31
138468496,UK-born,45
138498325,UK-born,51
138498329,UK-born,53
138503085,UK-born,49
138503089,missing,54
138519407,UK-born,57
138519411,Migrant,58
138529605,UK-born,46
138551367,UK-born,49
138551371,Migrant,26
138551375,UK-born,24
138551379,UK-born,21
138551383,missing,18
138577893,UK-born,39
138579245,UK-born,48
138579249,UK-born,28
138579253,UK-born,53
138584128,UK-born,55
138588089,UK-born,53
138588101,UK-born,28
138588105,missing,23
138588765,UK-born,51
138588769,UK-born,52
138588773,UK-born,20
138588777,missing,18
138590129,UK-born,64
138604562,missing,16
138611362,missing,16
138623449,UK-born,52
138631694,UK-born,54
138638544,missing,55
138643165,UK-born,46
138643173,missing,18
138660845,UK-born,49
138660849,UK-born,50
138660853,UK-born,22
138660857,UK-born,21
138662885,UK-born,48
138662889,UK-born,46
138662893,UK-born,21
138669005,UK-born,53
138669009,UK-born,51
138669013,missing,19
138679288,UK-born,34
138691447,UK-born,51
138691451,UK-born,64
138691455,UK-born,28
138691459,UK-born,25
138691463,UK-born,21
138692125,UK-born,56
138692129,UK-born,55
138692133,UK-born,26
138692137,UK-born,25
138694165,UK-born,57
138705727,UK-born,63
138721371,UK-born,46
138733740,UK-born,34
138745175,UK-born,55
138745179,UK-born,51
138746531,UK-born,63
138748575,UK-born,37
138749927,UK-born,49
138749931,UK-born,52
138750607,UK-born,64
138750611,UK-born,61
138750615,UK-born,33
138750619,UK-born,30
138751975,missing,20
138755371,UK-born,62
138768967,UK-born,51
138778487,UK-born,60
138778495,UK-born,34
138779847,UK-born,64
138779851,UK-born,61
138779855,UK-born,32
138779859,UK-born,29
138779863,UK-born,24
138782567,UK-born,55
138782571,UK-born,35
138783247,Migrant,49
138783251,Migrant,44
138783255,missing,16
138788007,UK-born,64
138788011,UK-born,62
138788019,UK-born,29
138788023,UK-born,24
138788027,UK-born,24
138790727,UK-born,53
138790735,UK-born,22
138790739,missing,21
138794127,UK-born,60
138794131,UK-born,52
138794135,UK-born,29
138795487,UK-born,55
138802287,UK-born,64
138802291,UK-born,60
138802295,missing,26
138804325,UK-born,49
138806367,UK-born,63
138814531,UK-born,64
138814535,UK-born,57
138820645,UK-born,47
138820649,UK-born,43
138826765,UK-born,46
138827445,UK-born,45
138839685,UK-born,61
138839689,UK-born,26
138843767,UK-born,54
138843771,UK-born,56
138843775,UK-born,22
138843779,missing,19
139012528,Migrant,56
139043685,UK-born,55
139043689,UK-born,53
139043693,UK-born,25
139043697,missing,20
139066805,UK-born,44
139066809,UK-born,46
139070205,UK-born,44
139070209,UK-born,48
139070217,missing,17
139116445,UK-born,50
139116449,UK-born,49
139116453,UK-born,21
139116457,missing,20
139125965,UK-born,63
139136165,UK-born,61
139151805,UK-born,51
139151809,UK-born,55
139151813,UK-born,25
139176285,UK-born,48
139176289,UK-born,46
139181045,UK-born,50
139181049,UK-born,49
139195325,UK-born,48
139195329,UK-born,48
139257889,missing,28
139266045,UK-born,56
139281685,UK-born,46
139281689,UK-born,42
139282365,UK-born,44
139282369,UK-born,41
139282373,missing,18
139291340,Migrant,41
139366685,UK-born,42
139386522,missing,16
